X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.6256673477650062,0.6211137949139387,-0.8571575564162826,-0.8819224723200579,-1.0708924980611123,-1.0606398187877975,0.4824724152431853,0.531330881610324,-0.2234627853258509,-0.2428599718531267,-1.185064326972667
0.714000494092092,0.7316500102866292,0.47323762457354485,0.46359604932395504,-0.07282891265687277,-0.016543787480396192,-0.846793718068405,-0.8881967618148517,-1.5148472246858646,-1.5472936647942965,1.8104951408131538
-0.4465149520670211,-0.4380851960349701,0.8563987943234723,0.8687867379517411,0.21409374413020396,0.24260645927578547,-1.245738778711988,-1.2968402518926427,0.173180925851182,0.22379517490335893,1.6256715016471923
0.3853173797288368,0.36663639413421895,-0.883857436201133,-0.9007691727852523,0.1537251059455279,0.13641799627565582,0.058208718445999896,0.05654228747910133,-1.142970297830623,-1.1165211051221395,-1.4253067117727984
0.3577873603482833,0.35154369283756504,0.5607845263682344,0.5361179145012415,1.083051243175277,1.0560988030348262,1.053802052034903,1.065324015503082,-1.377669367957091,-1.3779085471965895,2.352225225671121
-0.9378250399151228,-0.9526150679548878,0.5150352672086598,0.5223458835534172,0.5137859509122088,0.528543526057404,0.5150476863060479,0.5140668438632251,3.852731490654721,3.897129814821422,-1.7450807421912038
0.570890510693167,0.5532095679848407,1.135565640180599,1.1429146373138606,0.9540017634932023,0.9143947672825831,0.651391251305798,0.5893679883046017,-0.3152692446403456,-0.31294819541091706,3.5220484483254175
0.7589692204932674,0.7844572834038982,-0.7728252145375718,-0.7880335097987057,-0.23681860674000887,-0.18187484376437826,-0.48536354782910346,-0.48803714901448714,0.08187413938632256,0.056035613346474646,1.2313617803506791
2.3146585666735087,2.32536903125246,-1.867265192591748,-1.8813963417602977,0.6862601903745135,0.7216433939961521,-1.6127158711896517,-1.6518499562047972,-0.47193186578943347,-0.42623814347134376,-1.3373245206023585
1.088950596967366,1.0681633091095464,0.06428001909546277,0.07124151721619186,-1.0777447779293061,-1.0918200474924473,-0.7153037092599682,-0.695213532795067,0.6795977489346758,0.6957650502452156,1.3748198985903706
-0.7303666317171367,-0.7033786354541391,0.21645858958197486,0.17301605933705513,0.045571839903813784,-0.005822195968912536,-0.6516003476058171,-0.6406024002229116,2.1439440893253257,2.112826704695532,-0.4385816074902556
0.6339190223180112,0.6431380079443095,-2.025142586657607,-2.067366499888904,0.18645431476942764,0.22707048599439003,-0.661786464768388,-0.6899828583582086,0.852433334796224,0.8467231744537157,-2.7063986365931116
-0.7925207384327007,-0.7681348748675318,-0.11473644146689901,-0.1362897681044721,0.5049872789804571,0.5015510836228786,0.8657551941701215,0.8503391866500207,-1.2002964070557762,-1.226564954657319,-1.3094668700853334
-0.3345012358409484,-0.31561237058324,-0.4749453111609562,-0.4813487257123116,-0.6533292325737119,-0.6161947432145081,1.7654542402810969,1.7336778346244284,0.40498171096095553,0.36349771903202543,-1.9699326611236188
